IMU_Map_Downsample,ave_match,ave_solve,ave_ICP,map_incre,ave_total,icp,construct_H
0.00134,0.003933,0.000397,0.00496,0.000457,0.006608,0.004344,6.5e-05
0.001223,0.003933,0.000397,0.003743,0.000677,0.006608,0.004344,6.5e-05
0.001179,0.003932,0.000397,0.004004,0.00064,0.006607,0.004344,6.5e-05
0.001222,0.003932,0.000396,0.004219,0.000493,0.006606,0.004343,6.5e-05
0.001178,0.003932,0.000396,0.004279,0.000404,0.006606,0.004343,6.5e-05
0.001306,0.003932,0.000396,0.003478,0.000434,0.006605,0.004343,6.5e-05
0.00121,0.003931,0.000396,0.003591,0.000486,0.006604,0.004342,6.5e-05
0.001219,0.003931,0.000396,0.00367,0.000416,0.006603,0.004341,6.5e-05
0.001473,0.00393,0.000396,0.003379,0.00047,0.006601,0.00434,6.5e-05
0.001245,0.003929,0.000396,0.00343,0.000494,0.0066,0.00434,6.5e-05
0.001245,0.003929,0.000396,0.003543,0.000509,0.006599,0.004339,6.5e-05
0.001219,0.003928,0.000396,0.003654,0.000607,0.006598,0.004338,6.5e-05
0.00129,0.003928,0.000395,0.004054,0.00077,0.006598,0.004338,6.5e-05
0.001353,0.003928,0.000395,0.004543,0.001041,0.006598,0.004338,6.5e-05
0.001428,0.003928,0.000395,0.004737,0.000851,0.006599,0.004338,6.5e-05
0.001586,0.003929,0.000395,0.004448,0.00082,0.006599,0.004338,6.5e-05
0.001399,0.003929,0.000395,0.004581,0.000876,0.006599,0.004339,6.5e-05
0.001468,0.003929,0.000395,0.004172,0.000536,0.006599,0.004338,6.5e-05
0.001416,0.003929,0.000395,0.00441,0.000571,0.006598,0.004338,6.5e-05
0.001349,0.003928,0.000395,0.003684,0.000398,0.006597,0.004338,6.5e-05
0.001346,0.003928,0.000395,0.003447,0.000328,0.006596,0.004337,6.5e-05
0.001273,0.003927,0.000395,0.003076,0.00039,0.006595,0.004336,6.5e-05
0.001347,0.003926,0.000395,0.003806,0.000449,0.006594,0.004336,6.5e-05
0.001376,0.003926,0.000394,0.003553,0.000493,0.006593,0.004335,6.5e-05
0.001359,0.003925,0.000394,0.002928,0.000457,0.006591,0.004334,6.5e-05
0.001705,0.003924,0.000394,0.002867,0.00033,0.00659,0.004332,6.5e-05
0.001403,0.003923,0.000394,0.003,0.000319,0.006589,0.004331,6.5e-05
0.00141,0.003921,0.000394,0.002896,0.000602,0.006587,0.00433,6.5e-05
0.001397,0.003921,0.000394,0.003736,0.00049,0.006586,0.004329,6.5e-05
0.001349,0.00392,0.000394,0.002776,0.00027,0.006585,0.004328,6.5e-05
0.001433,0.003919,0.000394,0.002768,0.000303,0.006583,0.004327,6.5e-05
0.00133,0.003917,0.000393,0.002672,0.000226,0.006581,0.004325,6.5e-05
0.001506,0.003918,0.000393,0.00491,0.000264,0.006581,0.004326,6.5e-05
0.001516,0.003916,0.000393,0.002456,0.000291,0.006579,0.004324,6.5e-05
0.001524,0.003915,0.000393,0.002161,0.000183,0.006577,0.004322,6.5e-05
0.001442,0.003913,0.000393,0.001915,0.000162,0.006575,0.00432,6.4e-05
0.001325,0.003911,0.000393,0.001951,0.000129,0.006572,0.004318,6.4e-05
0.001361,0.003909,0.000393,0.001798,0.000162,0.006569,0.004316,6.4e-05
0.001391,0.003907,0.000392,0.001911,0.000119,0.006567,0.004314,6.4e-05
0.001347,0.003906,0.000392,0.002986,0.000149,0.006565,0.004313,6.4e-05
0.001268,0.003904,0.000392,0.001639,0.000108,0.006562,0.004311,6.4e-05
0.001338,0.003902,0.000392,0.001667,0.000494,0.00656,0.004309,6.4e-05
0.001354,0.0039,0.000392,0.001544,0.000124,0.006557,0.004307,6.4e-05
0.001428,0.003898,0.000391,0.001713,0.000108,0.006554,0.004304,6.4e-05
0.001392,0.003896,0.000391,0.001728,9.5e-05,0.006552,0.004302,6.4e-05
0.001311,0.003895,0.000391,0.001891,8.6e-05,0.006549,0.0043,6.4e-05
0.001378,0.003893,0.000391,0.001986,0.000144,0.006547,0.004298,6.4e-05
0.001312,0.003891,0.000391,0.002121,9.2e-05,0.006544,0.004297,6.4e-05
0.001403,0.00389,0.000391,0.002407,0.000115,0.006542,0.004295,6.4e-05
0.001424,0.003889,0.000391,0.002724,0.000144,0.00654,0.004294,6.4e-05
0.001385,0.003888,0.000391,0.002958,0.000132,0.006539,0.004293,6.4e-05
0.001474,0.003887,0.000391,0.003121,0.000117,0.006537,0.004292,6.4e-05
0.001522,0.003886,0.00039,0.003472,0.000162,0.006536,0.004291,6.4e-05
0.001555,0.003886,0.00039,0.004181,0.00018,0.006536,0.004291,6.4e-05
0.001603,0.003886,0.00039,0.004735,0.000171,0.006536,0.004291,6.4e-05
0.001455,0.003887,0.00039,0.005105,0.000264,0.006536,0.004292,6.4e-05
0.001519,0.003887,0.00039,0.004544,0.000357,0.006536,0.004292,6.4e-05
0.00154,0.003887,0.00039,0.005101,0.000246,0.006536,0.004292,6.4e-05
0.001536,0.003888,0.00039,0.004846,0.000258,0.006536,0.004293,6.4e-05
0.001538,0.003888,0.00039,0.004971,0.000486,0.006537,0.004293,6.4e-05
0.001439,0.003889,0.00039,0.005099,0.000479,0.006537,0.004294,6.4e-05
0.001435,0.003891,0.00039,0.006884,0.000362,0.006539,0.004296,6.4e-05
0.001652,0.003892,0.00039,0.005509,0.000324,0.006539,0.004297,6.4e-05
0.001619,0.003893,0.00039,0.005908,0.000397,0.00654,0.004298,6.4e-05
0.001586,0.003895,0.00039,0.006922,0.000537,0.006542,0.0043,6.4e-05
0.001527,0.003896,0.00039,0.005722,0.000385,0.006543,0.004301,6.4e-05
0.001558,0.003897,0.00039,0.005639,0.000366,0.006544,0.004302,6.4e-05
0.001508,0.003898,0.00039,0.005582,0.000307,0.006545,0.004303,6.4e-05
0.001536,0.003899,0.00039,0.005764,0.000347,0.006546,0.004304,6.4e-05
0.001484,0.0039,0.00039,0.006081,0.000408,0.006547,0.004305,6.4e-05
0.001585,0.003902,0.00039,0.006753,0.000393,0.006549,0.004307,6.4e-05
0.00156,0.003903,0.00039,0.005924,0.000415,0.00655,0.004308,6.4e-05
0.001577,0.003906,0.00039,0.007994,0.000372,0.006552,0.004311,6.4e-05
0.001612,0.003907,0.00039,0.005616,0.000408,0.006553,0.004312,6.4e-05
0.001539,0.003908,0.00039,0.005243,0.000343,0.006554,0.004313,6.4e-05
0.001405,0.00391,0.00039,0.006576,0.000455,0.006555,0.004314,6.4e-05
0.00153,0.00391,0.00039,0.00553,0.000373,0.006556,0.004315,6.4e-05
0.0016,0.003911,0.00039,0.005238,0.000442,0.006556,0.004316,6.4e-05
0.001511,0.003912,0.00039,0.005208,0.000405,0.006557,0.004317,6.4e-05
0.001554,0.003912,0.00039,0.004734,0.000313,0.006557,0.004317,6.4e-05
0.001297,0.003913,0.00039,0.005787,0.000451,0.006557,0.004318,6.4e-05
0.001414,0.003913,0.00039,0.004449,0.000363,0.006557,0.004318,6.4e-05
0.001413,0.003914,0.00039,0.004398,0.000348,0.006557,0.004318,6.4e-05
0.001429,0.003913,0.00039,0.003987,0.000253,0.006556,0.004318,6.4e-05
0.001359,0.003913,0.00039,0.004098,0.000319,0.006556,0.004317,6.4e-05
0.001492,0.003914,0.00039,0.004725,0.000401,0.006556,0.004318,6.4e-05
0.001517,0.003914,0.00039,0.004756,0.000345,0.006556,0.004318,6.4e-05
0.001568,0.003915,0.000389,0.005156,0.000586,0.006556,0.004318,6.4e-05
0.001592,0.003915,0.000389,0.00502,0.000452,0.006557,0.004319,6.4e-05
0.001553,0.003916,0.000389,0.005515,0.000316,0.006557,0.00432,6.4e-05
0.001528,0.003916,0.000389,0.004744,0.000313,0.006557,0.00432,6.4e-05
0.001497,0.003917,0.000389,0.004815,0.000306,0.006557,0.00432,6.4e-05
0.001405,0.003917,0.000389,0.004864,0.00036,0.006557,0.004321,6.4e-05
0.001335,0.003918,0.000389,0.004889,0.000325,0.006557,0.004321,6.4e-05
0.001376,0.003918,0.000389,0.004948,0.000419,0.006558,0.004322,6.4e-05
0.001473,0.00392,0.000389,0.006109,0.000396,0.006559,0.004323,6.4e-05
0.001434,0.003921,0.000389,0.005897,0.000332,0.00656,0.004324,6.4e-05
0.001424,0.003922,0.000389,0.005481,0.000356,0.00656,0.004325,6.4e-05
0.001487,0.003923,0.000389,0.005633,0.00037,0.006561,0.004326,6.4e-05
0.00147,0.003924,0.000389,0.005551,0.00033,0.006561,0.004327,6.4e-05
0.001486,0.003924,0.000389,0.005485,0.000321,0.006562,0.004327,6.4e-05
0.001405,0.003925,0.000389,0.005479,0.000367,0.006562,0.004328,6.4e-05
0.001412,0.003926,0.000389,0.005525,0.000314,0.006563,0.004329,6.4e-05
0.001515,0.003928,0.000389,0.006365,0.000429,0.006564,0.004331,6.4e-05
0.001427,0.003929,0.000389,0.005905,0.000339,0.006565,0.004332,6.4e-05
0.001417,0.003931,0.000389,0.007003,0.000337,0.006567,0.004334,6.4e-05
0.001513,0.003932,0.000389,0.006521,0.000386,0.006568,0.004335,6.4e-05
0.001422,0.003935,0.000389,0.007629,0.000371,0.00657,0.004338,6.4e-05
0.001553,0.003936,0.000389,0.006394,0.000404,0.006572,0.004339,6.4e-05
0.00142,0.003938,0.000389,0.006535,0.000399,0.006573,0.004341,6.4e-05
0.001417,0.003939,0.000389,0.006173,0.000523,0.006574,0.004342,6.4e-05
0.001406,0.00394,0.000389,0.006046,0.000363,0.006575,0.004343,6.4e-05
0.001382,0.003941,0.000389,0.005573,0.000356,0.006576,0.004344,6.4e-05
0.001242,0.003943,0.000389,0.006667,0.000359,0.006577,0.004346,6.4e-05
0.001211,0.003944,0.000388,0.00528,0.000329,0.006577,0.004347,6.4e-05
0.001283,0.003945,0.000388,0.005386,0.000357,0.006578,0.004347,6.4e-05
0.001209,0.003946,0.000388,0.006536,0.000323,0.006579,0.004349,6.4e-05
0.001162,0.003947,0.000388,0.00585,0.000355,0.006579,0.00435,6.4e-05
0.001087,0.003948,0.000388,0.005507,0.00033,0.00658,0.004351,6.3e-05
0.001146,0.003949,0.000388,0.005311,0.000276,0.00658,0.004352,6.3e-05
0.001138,0.00395,0.000388,0.005264,0.000291,0.00658,0.004352,6.3e-05
0.001143,0.00395,0.000388,0.005125,0.000319,0.00658,0.004353,6.3e-05
0.001086,0.003951,0.000388,0.004922,0.000308,0.00658,0.004353,6.3e-05
0.001168,0.003952,0.000388,0.005428,0.000258,0.00658,0.004354,6.3e-05
0.00113,0.003953,0.000388,0.005771,0.000283,0.00658,0.004355,6.3e-05
0.001088,0.003954,0.000388,0.005485,0.000289,0.00658,0.004356,6.3e-05
0.001026,0.003954,0.000388,0.00469,0.0003,0.00658,0.004356,6.3e-05
0.001078,0.003954,0.000388,0.005176,0.000262,0.00658,0.004356,6.3e-05
0.001065,0.003955,0.000388,0.00518,0.000278,0.00658,0.004357,6.3e-05
0.001032,0.003955,0.000388,0.004881,0.000289,0.00658,0.004357,6.3e-05
0.001022,0.003956,0.000387,0.004715,0.000248,0.006579,0.004358,6.3e-05
0.000986,0.003956,0.000387,0.004556,0.00025,0.006579,0.004358,6.3e-05
0.000977,0.003957,0.000387,0.005801,0.000254,0.006579,0.004359,6.3e-05
0.001073,0.003958,0.000387,0.005821,0.000223,0.006579,0.00436,6.3e-05
0.001003,0.003959,0.000387,0.005347,0.000261,0.006579,0.00436,6.3e-05
0.000997,0.003959,0.000387,0.005096,0.000219,0.006579,0.004361,6.3e-05
0.000966,0.00396,0.000387,0.004658,0.000212,0.006579,0.004361,6.3e-05
0.00097,0.00396,0.000387,0.004668,0.000268,0.006578,0.004361,6.3e-05
0.000966,0.00396,0.000387,0.004597,0.000204,0.006578,0.004361,6.3e-05
0.000943,0.00396,0.000387,0.004374,0.000217,0.006577,0.004361,6.3e-05
0.001688,0.003961,0.000387,0.004754,0.00027,0.006577,0.004362,6.3e-05
0.00093,0.003961,0.000387,0.004538,0.000237,0.006576,0.004362,6.3e-05
0.001034,0.003961,0.000387,0.004831,0.000223,0.006576,0.004362,6.3e-05
0.001275,0.003962,0.000387,0.00526,0.000189,0.006576,0.004363,6.3e-05
0.000977,0.003962,0.000387,0.004781,0.000213,0.006576,0.004363,6.3e-05
0.000971,0.003962,0.000386,0.004551,0.000219,0.006575,0.004363,6.3e-05
0.000988,0.003962,0.000386,0.004721,0.00023,0.006574,0.004363,6.3e-05
0.001007,0.003963,0.000386,0.004729,0.000228,0.006574,0.004363,6.3e-05
0.001052,0.003964,0.000386,0.005383,0.000215,0.006574,0.004364,6.3e-05
0.000912,0.003964,0.000386,0.004607,0.000184,0.006573,0.004364,6.3e-05
0.001013,0.003964,0.000386,0.004548,0.000215,0.006573,0.004364,6.3e-05
0.000946,0.003964,0.000386,0.0044,0.000239,0.006572,0.004364,6.3e-05
0.000931,0.003965,0.000386,0.005207,0.000253,0.006572,0.004365,6.3e-05
0.000995,0.003965,0.000386,0.005065,0.000216,0.006572,0.004365,6.3e-05
0.001011,0.003966,0.000386,0.005134,0.00021,0.006572,0.004366,6.3e-05
0.001062,0.003966,0.000386,0.004599,0.000209,0.006571,0.004366,6.3e-05
0.001028,0.003966,0.000386,0.004809,0.00022,0.006571,0.004366,6.3e-05
0.000961,0.003967,0.000386,0.005714,0.000239,0.006571,0.004367,6.3e-05
0.000951,0.003968,0.000386,0.005427,0.000217,0.006571,0.004368,6.3e-05
0.000949,0.003969,0.000386,0.005185,0.000222,0.006571,0.004368,6.3e-05
0.000973,0.003969,0.000385,0.00524,0.000229,0.006571,0.004369,6.3e-05
0.00094,0.00397,0.000385,0.004869,0.000201,0.00657,0.004369,6.3e-05
0.000997,0.00397,0.000385,0.00471,0.000226,0.00657,0.004369,6.3e-05
0.000938,0.00397,0.000385,0.004482,0.000221,0.006569,0.004369,6.3e-05
0.001033,0.00397,0.000385,0.004716,0.00021,0.006569,0.00437,6.3e-05
0.000915,0.003971,0.000385,0.005235,0.000214,0.006569,0.00437,6.3e-05
0.001036,0.003972,0.000385,0.005195,0.000216,0.006568,0.004371,6.3e-05
0.000932,0.003972,0.000385,0.005453,0.000198,0.006568,0.004372,6.3e-05
0.001023,0.003973,0.000385,0.005127,0.000217,0.006568,0.004372,6.3e-05
0.00097,0.003973,0.000385,0.00484,0.000318,0.006568,0.004372,6.3e-05
0.000966,0.003974,0.000385,0.005241,0.000233,0.006568,0.004373,6.3e-05
0.000995,0.003975,0.000385,0.00513,0.000215,0.006568,0.004373,6.3e-05
0.000964,0.003976,0.000385,0.005822,0.000218,0.006568,0.004374,6.3e-05
0.00099,0.003976,0.000385,0.005288,0.000209,0.006568,0.004375,6.3e-05
0.000957,0.003977,0.000385,0.005094,0.000237,0.006568,0.004376,6.3e-05
0.000971,0.003977,0.000384,0.005045,0.000194,0.006568,0.004376,6.3e-05
0.000935,0.003978,0.000384,0.005804,0.000251,0.006568,0.004377,6.3e-05
0.000959,0.003979,0.000384,0.005126,0.0002,0.006568,0.004377,6.3e-05
0.001028,0.003979,0.000384,0.005035,0.000213,0.006567,0.004378,6.3e-05
0.00101,0.00398,0.000384,0.005709,0.000226,0.006568,0.004379,6.3e-05
0.000999,0.003981,0.000384,0.005583,0.00022,0.006568,0.00438,6.3e-05
0.000965,0.003981,0.000384,0.004546,0.000235,0.006567,0.00438,6.3e-05
0.001065,0.003982,0.000384,0.004608,0.00022,0.006567,0.00438,6.3e-05
0.001019,0.003982,0.000384,0.005365,0.000217,0.006567,0.00438,6.3e-05
0.000975,0.003982,0.000384,0.004621,0.00021,0.006566,0.004381,6.3e-05
0.000961,0.003983,0.000384,0.005246,0.000238,0.006566,0.004381,6.3e-05
0.000958,0.003984,0.000384,0.005493,0.000199,0.006566,0.004382,6.3e-05
0.000972,0.003984,0.000384,0.005053,0.000218,0.006566,0.004382,6.3e-05
0.001047,0.003985,0.000384,0.004669,0.000252,0.006566,0.004382,6.3e-05
0.001163,0.00399,0.000384,0.011808,0.000278,0.00657,0.004388,6.3e-05
0.001066,0.00399,0.000384,0.004637,0.000215,0.00657,0.004388,6.2e-05
0.000936,0.00399,0.000384,0.004561,0.000215,0.006569,0.004388,6.2e-05
0.000959,0.003991,0.000383,0.004733,0.000242,0.006569,0.004388,6.2e-05
0.000976,0.003991,0.000383,0.004826,0.000239,0.006568,0.004388,6.2e-05
0.000997,0.003991,0.000383,0.004815,0.000226,0.006568,0.004389,6.2e-05
0.001006,0.003991,0.000383,0.004726,0.000263,0.006568,0.004389,6.2e-05
0.000941,0.003992,0.000383,0.004676,0.000236,0.006567,0.004389,6.2e-05
0.000996,0.003992,0.000383,0.004774,0.000204,0.006567,0.004389,6.2e-05
0.000968,0.003993,0.000383,0.005435,0.00024,0.006567,0.00439,6.2e-05
0.00096,0.003994,0.000383,0.005528,0.000198,0.006567,0.004391,6.2e-05
0.000993,0.003994,0.000383,0.00482,0.000218,0.006567,0.004391,6.2e-05
0.000983,0.003994,0.000383,0.005015,0.000211,0.006566,0.004391,6.2e-05
0.00097,0.003995,0.000383,0.004755,0.000232,0.006566,0.004391,6.2e-05
0.000979,0.003995,0.000383,0.004546,0.000244,0.006565,0.004392,6.2e-05
0.001046,0.003995,0.000383,0.004759,0.000213,0.006565,0.004392,6.2e-05
0.000968,0.003995,0.000383,0.004606,0.000256,0.006564,0.004392,6.2e-05
